SITE_ID,DOMGEOL_BSN,DAMCNT_BSN,DAMDEN_BSN,ELEV_SITE,ELEVMAX_BSN,ELEVMEAN_BSN,ELEVMIN_BSN,GNEISSAREA_BSN,GNEISSPCT_BSN,GRANITICAREA_BSN,GRANITICPCT_BSN,HOUSEDEN_BSN,MAFULAREA_BSN,MAFULPCT_BSN,PERMRATE_BSN,PERMRATE_SITE,POPDEN_BSN,PSUM6M_BSN,PSUMPY_BSN,QTRNRYAREA_BSN,QTRNRYPCT_BSN,ROADDEN_BSN,SANDPCT_BSN,SITE_GEOLOGY,PMEAN_BSN,PMIN_BSN,PMAX_BSN,PIP_BSN,TIP_BSN,TMEAN_BSN,TMAX_BSN,TMIN_BSN,TMEANSD_BSN,TMINSD_BSN,TMAXSD_BSN,PMIN_PT,PMAX_PT,PMEAN_PT,PIP_PT,TIP_PT,TMIN_PT,TMAX_PT,TMEAN_PT,TMEANPW_PT,TMEANPY_PT
NLA_MI-138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA12_MT-155,GNEISS,0,0,209391,288609,236450,209391,2020000,100,0,0,0.124948,0,0,13.1,14,0.042286,95972.79688,160627,0,0,0,32.7,GNEISS,146873,7444.790039,17502.40039,61802.69922,896.479004,-48.003601,408.235992,-504.256012,196.419006,241.932999,154.932007,7402,17388,146206,61635,896.127991,-508,485,-11.3721,-718.14502,117.165001
NLA12_MT-156,GNEISS,1,0.005352688,167359,249240,189966,166951,101740000,54.47,0,0,0.44806,0,0,2.439709,0,0.432523,27128.80078,59620,0,0,1.02301,31.133199,GNEISS,56546.19922,2854.629883,7929.450195,15143.79981,1231.880005,321.662994,1012.539978,-369.212006,83.084602,80.003502,98.486298,1836,6680,40920,10757,1385.699951,-250,1184,467.281006,-413.833008,538.416992
NLA12_MT-160,SDMNTRY,5,0.059468001,155579,223416,172876,155214,0,0,0,0,1.065179,0,0,2,2,1.75057,20332.69922,52688.10156,0,0,0.811866,27.481899,SDMNTRY,51498.19922,2304.300049,8295.129883,14768.7002,1423.119995,478.230011,1215.380005,-258.92099,76.181099,102.051003,86.623901,1293,6772,37310,10585,1504.5,-210,1342,566.302002,-384,611.291992
NLA12_MT-161,SDMNTRY,0,0,62251,67434,65177.10156,62251,0,0,0,0,0.340577,0,0,4.752729,3,0.511204,7973.149902,46553.19922,0,0,1.36136,31.545499,SDMNTRY,29562.5,642.781006,5619.759766,16350.7002,1909.089966,670.361023,1391.099976,-50.3759,123.487,117.093002,136.927002,621,5743,29565,16518,1931.300049,-37,1414,688.341003,-490.666992,836.25
NLA12_MT-162,GNEISS,0,0,268053,368093,309067,268051,20100000,100,0,0,2.04147,0,0,7.568309,8,2.0099,94483.79688,140565,0,0,0,33.9076,GNEISS,133629,5773.279785,15928,31678.80078,788.362976,-162.811005,426.904999,-752.513001,115.293999,137.968002,156.358002,4818,11017,103136,27888,989.465027,-611,654,21.6754,-807.830017,131.705002
NLA12_MT-164,GNEISS,0,0,100663,140119,109501,100657,9120000,100,0,0,55.383098,0,0,3,3,131.811004,20181.19922,45240,0,0,2.08867,29.222299,GNEISS,46584.89844,2730.659912,6411.540039,19037.09961,1451.709961,598.377014,1248.26001,-51.502201,75.508904,80.5205,83.881798,2608,6290,45648,18978,1450.699951,-69,1281,606.104981,-295,620.166992
NLA12_MT-171,SDMNTRY,0,0,125416,146209,131227,125410,0,0,0,0,1.235419,0,0,2.29409,0,3.032,10976.29981,35568.60156,0,0,0.920623,31.730199,SDMNTRY,35325,1081.01001,6689.259766,16611.90039,1456.040039,519.939026,1185.130005,-145.251999,91.369103,88.662598,100.808998,979,6687,33807,16273,1468.170044,-130,1224,547.02002,-287.183991,618.434021
NLA12_MT-172,SDMNTRY,0,0,99532,100808,100093,99400,0,0,0,0,0.304524,0,0,0,0,0.532778,11648,48648.5,0,0,0.806226,15,SDMNTRY,37679.89844,824.049988,7154.75,17661.59961,1741.550049,729.007996,1441.599976,16.5,99.176102,89.510101,129.113007,824,7153,37676,17620,1740.349976,17,1443,729.97699,-183.108002,828.263977
NLA12_MT-174,SDMNTRY,5,0.08262473,107773,122941,112389,107773,0,0,0,0,0.138561,0,0,0,0,0.206309,12179.40039,47155.30078,0,0,0.696646,19.2012,SDMNTRY,38758.39844,920.039978,6595.140137,16515.59961,1904.380005,719.814026,1468.380005,-28.747299,99.735901,98.086098,114.233002,871,6479,37925,16501,1917.5,-24,1474,724.947998,-326.166992,858.5
NLA12_MT-176,SDMNTRY,7,0.043221208,85136,105085,91274.70313,84816,0,0,0,0,0.202015,0,0,0.952202,1,0.348372,8115.180176,47344.80078,0,0,0.694909,38.6744,SDMNTRY,31772.30078,794.070984,5658.790039,8975.459961,1895.079956,753.882996,1504.280029,3.48153,106.601997,101.635002,133.552994,798,5646,31667,8366,1919.5,1,1540,770.406982,-292.5,879.416992
NLA12_MT-177,SDMNTRY,2,0.046151692,75652,96736,83759.89844,75515,0,0,0,0,0.340577,0,0,0.915802,0,0.511204,6980.669922,46741.10156,0,0,0.680712,15.9158,SDMNTRY,33021.89844,751.158997,6525.680176,15444.29981,1890.599976,735.609985,1383.109985,88.111099,117.257004,110.600998,141.917999,674,6289,31684,14760,1861,-18,1391,686.479004,-328.833008,854.583008
NLA12_NC-101,SDMNTRY,57,0.016787502,28365,180319,51729.39844,26526,507540000,14.95,519510000,15.3,89.307197,0,0,5.5162,5,194.520004,58922,118113,0,0,2.44263,18.242599,SDMNTRY,126814,8958.179688,12314,62803.10156,2149.659912,1356.829956,1996.910034,716.754028,56.4958,70.4282,65.448898,8626,11786,118220,54521,2308.979981,829,2113,1471.400024,662.732971,1598.569946
NLA12_NC-102,GRANITIC,3,0.017502137,16170,23438,19747.90039,15552,0,0,86120000,50.23,92.329498,0,0,3.626209,3,220.841995,45748.10156,99780.29688,0,0,1.87145,36.5634,VOLCANIC,114868,8276.69043,11787.5,61451.30078,2328.959961,1498.979981,2144.840088,853.109985,53.415901,70.491203,60.8526,8243,11786,114475,65507,2338.459961,853,2154,1503.540039,673.934021,1624.969971
NLA12_NC-103,SDMNTRY,1,0.030394329,7223,16166,10319.7998,6873,0,0,0,0,0,0,0,18,18,0,42904.80078,100160,0,0,1.59092,73,SDMNTRY,116950,7652.870117,13649.90039,59288.60156,2430.820068,1630.76001,2253.830078,1007.690002,53.687599,54.1147,65.743401,7621,11300,116576,59203,2432.100098,1012,2273,1642.630005,800.833008,1735
NLA12_NC-104,QTRNRY,0,0,1104,1396,1162.890015,1076,0,0,0,0,25.7465,0,0,4.49206,0,64.609199,37651.89844,107265,11290000,100,0.853241,34.245998,QTRNRY,138015,8019.890137,17284.09961,85606.20313,2431.120117,1700.76001,2291.290039,1110.27002,54.720501,57.616901,61.239601,8020,11300,138320,84664,2431.060059,1110,2292,1701.02002,931.20697,1798.819946
NLA12_NC-105,SDMNTRY,0,0,91676,166933,117312,90578,0,0,0,0,15.5239,0,0,6.53939,8,20.9972,95927.89844,153634,0,0,0.963664,24.635,SDMNTRY,187345,11177.2002,19028.69922,61820.5,1884.170044,1122.530029,1659.449951,585.609985,68.790199,88.447098,81.567398,8529,11017,167488,51902,1995.5,717,1766,1241.5,475.333008,1362.790039
NLA12_NC-107,SDMNTRY,0,0,5441,7229,6257.189941,5343,0,0,0,0,229.093002,0,0,10,10,472.846008,42194,94683,0,0,0.359931,38,SDMNTRY,118118,7592.819824,14352.09961,57146,2423.300049,1616.930054,2239.729981,994.091003,49.026699,54.058998,64.058899,7590,11300,118121,57146,2423.300049,994,2243,1618.869995,812,1746
NLA12_NC-108,SDMNTRY,1,0.016836364,42679,125484,72513.10156,41999,0,0,0,0,22.155899,0,0,8.52855,9,44.733699,64126.10156,124297,0,0,0.707959,21.094999,SDMNTRY,128825,8572.849609,12190,69504.89844,1970.569946,1221.359985,1868.180054,574.531982,55.5177,63.459599,78.417503,8116,11786,122559,67305,2143.310059,746,2095,1420.829956,565.546021,1471.27002
NLA12_NC-109,GRANITIC,0,0,88034,99685,90716.5,88020,0,0,2830000,100,145.332,0,0,5.682929,6,162.031997,95692.79688,182279,0,0,4.85635,18.829299,GRANITIC,197961,14282.5,18269.90039,97062.20313,1935.469971,1210.75,1800.979981,620.491028,62.774399,72.365402,70.305496,14273,11017,197464,92735,1930.939941,616,1811,1213.579956,467.536987,1306.469971
NLA12_NC-111,SDMNTRY,3,0.132385656,10826,18126,13900.5,10775,0,0,0,0,323.102996,0,0,18,18,561.713989,42952.30078,98582.79688,0,0,7.23498,73,SDMNTRY,119658,7679.25,14226.2002,58235.5,2403.040039,1601.949951,2236.649902,967.234985,53.6315,57.244499,64.940201,7672,11786,119568,59099,2405,982,2248,1615.27002,766.724976,1708.609985
NLA12_NC-113,GRANITIC,0,0,10636,12781,11776.5,10088,0,0,610000,100,22.247999,0,0,4,4,42.606098,40387.69922,97595.70313,0,0,2.79678,37,GRANITIC,110719,7387.509766,11845.79981,51339,2331.310059,1465.869995,2122.149902,809.541016,56.427502,63.851299,63.4869,7391,11300,110728,51376,2330.5,808,2125,1466.640015,662,1617.630005
NLA12_NC-114,SDMNTRY,7,0.318764744,7640,15372,11853.7998,7551,0,0,0,0,1633.20996,0,0,3.99637,4,3372.270019,43780.19922,105675,0,0,8.36169,36.956401,SDMNTRY,114738,7952.350098,11479.40039,64077,2397.389893,1536.73999,2153.709961,919.760986,51.1478,55.7897,60.038502,7870,11300,115186,63937,2400,883,2159,1521.25,749,1688.959961
NLA12_NC-115,SDMNTRY,0,0,4692,7862,6148.649902,4667,0,0,0,0,31.3644,0,0,18,18,75.732597,42240.39844,95623.79688,0,0,2.93844,73,SDMNTRY,116862,7631.149902,13977.40039,59635.60156,2443.850098,1632.099976,2256.02002,1008.169983,50.967701,57.929001,59.365799,7628,11786,116875,59607,2444.800049,998,2263,1630.530029,822.823975,1761.140015
NLA12_NC-116,GRANITIC,2,1.230432415,24997,28657,26685.5,24940,0,0,1610000,100,1094.560058,0,0,2.765429,4,1782.510009,48965,105937,0,0,7.28223,22.185199,GRANITIC,110581,7920.359863,11390.5,61330,2335,1478.689941,2068.330078,889.039978,54.662998,58.777,60.801701,7920,11300,110575,61330,2335,879,2073,1476.310059,679.666992,1628.380005
NLA12_NC-117,QTRNRY,0,0,1854,3711,2796.629883,1790,0,0,0,0,35.0792,0,0,20,20,70.736396,42568,123713,18120000,100,1.862,79,QTRNRY,119207,8076.060059,13030.09961,73585.5,2315.459961,1526,2161.73999,890.252014,51.217899,54.504398,68.727997,8058,11300,119069,73673,2316.199951,888,2167,1527.180054,688.5,1626.579956
NLA12_NC-118,GRANITIC,1,0.410267555,7270,12280,9754.620117,7248,0,0,2420000,100,169.522994,0,0,5,5,460.990997,43966.89844,104927,0,0,3.0855,13,GRANITIC,115004,8085.319824,11796.79981,62871.10156,2363.979981,1534.609985,2166.969971,902.268005,52.4674,56.140801,60.793598,8077,11300,115117,62676,2370.5,888,2177,1532.530029,721.5,1661.829956
NLA12_NC-119,SDMNTRY,0,0,3782,5614,4940.299805,3589,0,0,0,0,43.090599,0,0,16.368999,20,93.287902,41416.60156,93685,0,0,1.95322,67.300102,SDMNTRY,119780,7724.77002,14654.90039,57971.80078,2429.580078,1655.719971,2268.870117,1042.579956,49.9697,54.182598,59.156502,7724,11300,119813,58559,2430.899902,1036,2275,1655.51001,860.166992,1774.130005
NLA12_NC-120,QTRNRY,0,0,2160,3176,2641.100098,2004,0,0,0,0,37.196701,0,0,11,11,82.897102,39513.5,101071,760000,100,2.17223,50,QTRNRY,126925,7617.390137,15563.5,72003.89844,2437.939941,1708.069946,2337.899902,1078.27002,52.7458,57.1926,60.250801,7626,11786,126805,71994,2438.100098,1081,2340,1710.680054,940.833008,1821.25
NLA12_NC-124,SDMNTRY,0,0,11871,17434,14451.2002,11866,0,0,0,0,16.658899,0,0,4,4,34.552299,38114,101639,0,0,1.85284,16,SDMNTRY,115081,7734.540039,12182.40039,55787,2415.199951,1616.339966,2262.939941,969.731018,53.977799,61.314098,59.435101,7748,11786,115037,55787,2415.199951,966,2283,1624.540039,799,1734.209961
NLA12_NC-127,SDMNTRY,1,0.197424299,11572,16585,14113.90039,11548,0,0,0,0,316.264007,0,0,18,18,516.596008,43226.80078,99071.60156,0,0,4.27529,73,SDMNTRY,119603,7675.509766,14160.59961,57363.30078,2405.110107,1600.810059,2234.870117,966.747009,53.479302,57.218601,64.945702,7671,11786,119522,57363,2405.100098,977,2241,1609.189941,748.666992,1699.880005
NLA12_NC-128,SDMNTRY,0,0,20630,21885,21036.69922,20512,0,0,0,0,66.059501,0,0,4,4,183.740005,43285,101334,0,0,0.480379,37,SDMNTRY,108589,7904.390137,10294.09961,54919,2326.699951,1522.170044,2176.169922,868.21698,55.091499,61.352902,61.879601,7907,11392,108584,54919,2326.699951,869,2177,1522.77002,671.166992,1622.079956
NLA12_NC-132,GRANITIC,1,0.259614444,20106,23894,22091.19922,20040,0,0,3840000,100,272.084014,0,0,3,3,707.708984,47474.89844,105390,0,0,5.5403,12,GRANITIC,111837,8027.419922,11505,60025.80078,2335.209961,1485.319946,2110.699951,859.960022,54.3554,61.418098,60.052502,8040,11786,112045,60028,2335.199951,860,2118,1489.060059,680,1629.5
NLA12_NC-133,SDMNTRY,0,0,16974,28251,21478.5,16882,0,0,0,0,68.276298,0,0,4,4,160.705993,41929.89844,92555.10156,0,0,2.33914,28,SDMNTRY,113213,7809.660156,10966.7002,49627.5,2273.629883,1432.300049,2074.899902,789.698975,50.2369,53.9188,60.550301,7799,11300,112813,49481,2281.300049,793,2092,1442.599976,596.166992,1545.670044
NLA12_NC-134,SDMNTRY,9,0.021929658,4402,12412,7694.77002,3710,0,0,89650000,21.84,57.906898,0,0,9.954939,9,141.119003,44755.19922,104786,0,0,2.25573,56.2303,SDMNTRY,117123,7910.560059,12550.7002,59310.19922,2368.909912,1555.150024,2181.610107,928.682007,56.009102,68.515701,62.673901,7838,11300,117815,58480,2377.5,947,2212,1579.709961,749.166992,1688.209961
NLA12_ND-101,SDMNTRY,0,0,33005,36136,34812.89844,32904,0,0,0,0,1.2638,0,0,1.78864,0,2.49691,14366.2002,59542.80078,0,0,1.89914,30.211399,SDMNTRY,58559.5,1430.729981,9860.580078,25066.59961,1891.599976,605.18103,1183.569946,26.7882,104.666,108.786003,116.565002,1437,9876,58680,25553,1896.900024,27,1194,610.825989,-571,797.5
NLA12_ND-102,SDMNTRY,0,0,44434,46521,44791.39844,44297,0,0,0,0,1.882779,0,0,2.79784,3,4.521059,8470.650391,46256.30078,0,0,1.21353,21.7574,SDMNTRY,49226.30078,1118.109985,9586.730469,21545.30078,1710.660034,396.424011,966.900024,-174.057999,110.334999,107.872002,122.672997,1117,9573,49200,21576,1708.719971,-174,968,397.042999,-775.283997,616.231018
NLA12_ND-103,SDMNTRY,0,0,53413,54889,53817.5,53406,0,0,0,0,0.72149,0,0,8.63636,0,0.991887,8694.709961,54282,0,0,1.23694,44.909099,SDMNTRY,47671.30078,1054.030029,8862.320313,22919.30078,1787.109985,512.838989,1137.310059,-111.718002,109.026001,111.898003,119.931,1052,8864,47670,22915,1787.199951,-111,1137,512.737,-644.666992,711.833008
NLA12_ND-104,SDMNTRY,0,0,56824,64125,60436.10156,56803,0,0,0,0,3.034409,0,0,3.75868,3,2.85148,10799.7002,51930.69922,0,0,1.40696,35.854999,SDMNTRY,43800.89844,1056.540039,8844.650391,19651.80078,1782.48999,515.775024,1137.329956,-105.768997,107.378998,103.132004,121.254997,1056,9206,43816,19429,1778.800049,-119,1145,513.078003,-584.333008,718.125
NLA12_ND-105,SDMNTRY,4,5.60903e-4,43469,67380,46866.10156,42840,0,0,0,0,3.320399,0,0,3.63821,0,7.273429,8588.019531,46864.60156,0,0,1.41453,23.5622,SDMNTRY,48405.89844,1142.229981,9224.910156,21621.5,1663.290039,369.915009,961.781006,-221.949997,107.852997,107.391998,121.100998,1123,9731,49461,20578,1755.400024,-138,975,418.661987,-730.666992,660.333008
NLA12_ND-106,SDMNTRY,1,0.001658622,45056,51556,47311.10156,45026,0,0,0,0,3.588599,0,0,9.84992,22,8.81241,11199.59961,55316.19922,0,0,1.81025,37.419898,SDMNTRY,45224.39844,1153.339966,9218.480469,18072.09961,1759.27002,472.317993,1111.77002,-167.126999,118.497002,117.739998,129.436996,1192,9300,45376,18354,1744.699951,-208,1113,452.683014,-676.666992,687.041992
NLA12_ND-107,SDMNTRY,0,0,59020,61015,59574.5,59015,0,0,0,0,0.804292,0,0,13.4045,14,1.027279,12263,54082,0,0,0.404096,22.4831,SDMNTRY,52163.60156,1090.729981,8704.679688,19218,1838.900024,566.606995,1181.849976,-48.620998,103.392998,99.778,122.429001,1090,8708,52186,19218,1838.900024,-48,1183,567.887024,-570.666992,745.708008
NLA12_ND-108,SDMNTRY,0,0,60032,67536,61657.10156,59570,0,0,0,0,0.838578,0,0,9.124239,3,1.279889,11569,55843.80078,0,0,0.930349,28.1361,SDMNTRY,50023.10156,1110.709961,9236.05957,21995.40039,1793.170044,524.008972,1143.910034,-95.889198,100.045998,98.4748,114.107002,1100,9208,49728,22062,1796.599976,-94,1149,527.888977,-609.833008,714.208008
NLA12_ND-109,SDMNTRY,0,0,53119,60724,56152.69922,52574,0,0,0,0,1.852659,0,0,5.48115,3,3.5506,8939.459961,53748.19922,0,0,1.56073,19.623399,SDMNTRY,48150.5,1035.880005,8735.299805,22041.19922,1790.430054,506.903015,1122.150024,-108.341003,107.050003,107.130997,120.366997,1041,8697,47962,23228,1790.109985,-107,1129,510.778992,-621.330017,723.351013
NLA12_ND-110,SDMNTRY,0,0,62159,65459,63335,62146,0,0,0,0,1.781299,0,0,3.18931,2,2.656589,11017.7002,52783.10156,0,0,1.54275,31.4689,SDMNTRY,43349.89844,974.205994,8952.799805,19231,1770.910034,492.265991,1115.359985,-130.826004,106.889999,103.016998,120.676003,977,8987,43707,19377,1771.699951,-133,1113,489.595001,-588.666992,715.708008
NLA12_ND-111,SDMNTRY,0,0,67257,73291,70213.39844,67214,0,0,0,0,0.533693,0,0,3.12641,3,0.768209,7463.089844,51672.5,0,0,1.28976,30.0694,SDMNTRY,40090.10156,902.914978,7813.649902,22462.30078,1646.449951,399.51001,1049.569946,-250.557007,108.296997,103.674004,119.542,898,7784,39790,22232,1655.209961,-240,1057,408.484009,-676.633972,635.291992
NLA12_ND-112,SDMNTRY,0,0,56583,66974,59130.19922,56417,0,0,0,0,1.02651,0,0,6.73492,0,1.47377,10940,57298.89844,0,0,1.20086,37.209999,SDMNTRY,48485.19922,1063.800049,8884.790039,23687.40039,1781.359985,513.596985,1135.150024,-107.956001,105.848,104.818001,120.544998,1052,8853,48326,23829,1787.900024,-100,1144,521.596985,-601.666992,728
NLA12_ND-113,SDMNTRY,0,0,62592,64178,62827,62592,0,0,0,0,6.85401,0,0,2,2,16.6338,8490.299805,50021.69922,0,0,1.33988,37,SDMNTRY,47344,1167.900024,9113.299805,19646.69922,1554.339966,280.662994,858.400024,-297.100006,106.398003,120.921997,110.834,1167,9113,47338,19629,1554.719971,-297,859,280.734009,-833.614014,510.03299
NLA12_ND-114,SDMNTRY,0,0,52589,67797,56143.10156,52551,0,0,0,0,1.222399,0,0,14.829299,0,1.62931,10234.59961,57001.80078,0,0,1.45693,51.495399,SDMNTRY,48297.5,1051.640015,8715.379883,24639.09961,1783.23999,522.052979,1148.160034,-104.052002,106.748001,104.239998,122.25,1099,8678,48514,25187,1805.400024,-75,1197,560.833984,-568.833008,760.333008
NLA12_ND-115,SDMNTRY,1,0.063607656,52568,60495,55522,52568,0,0,0,0,49.403499,0,0,3,3,130.880996,10855,56328.80078,0,0,2.39428,29.758699,SDMNTRY,47086.69922,1254.660034,8557.990234,25559.09961,1795.48999,578.617004,1228.349976,-71.1287,104.695,99.094704,120.959999,1260,8509,47146,25464,1815.199951,-61,1256,597.530029,-536,759.625
NLA12_ND-117,SDMNTRY,0,0,48257,49585,48765.39844,48256,0,0,0,0,1.986529,0,0,2.18015,2,3.08785,9023.459961,48093.89844,0,0,1.33503,20.2427,SDMNTRY,51256.69922,1239.229981,9716.259766,24149.09961,1607.27002,305.574005,898.921997,-287.778992,106.953003,106.573998,121.990997,1241,9681,51250,24048,1606.099976,-283,904,310.553986,-908.81897,515.187988
NLA12_ND-118,SDMNTRY,0,0,59908,65298,61702.89844,59869,0,0,0,0,0.838578,0,0,3,3,1.279889,11625.7002,55437,0,0,1.34949,30,SDMNTRY,50323.10156,1104.599976,9279.929688,21760.30078,1795.449951,525.671021,1144.140015,-92.802902,100.539002,98.578499,114.995003,1114,9271,50333,21924,1801.319946,-87,1154,533.239014,-598.531982,721.445984
NLA12_ND-119,SDMNTRY,0,0,51704,54020,52163.30078,51639,0,0,0,0,0.888987,0,0,3,3,1.35852,10643.09961,50711.39844,0,0,1.49159,12.111499,SDMNTRY,43002.80078,1056.479981,8032.609863,19559,1792.890015,515.564026,1140.069946,-108.971001,110.058998,102.805,128.001007,1057,8029,43000,19544,1792.479981,-109,1140,515.812988,-570.494995,732.294006
NLA12_ND-121,SDMNTRY,0,0,59888,67344,61555.89844,59831,0,0,0,0,0.744006,0,0,11.944999,3,1.18971,12233.09961,52601.60156,0,0,0.912507,27.758899,SDMNTRY,52278,1163.630005,8693.799805,19661,1827.550049,560.192993,1170.650024,-50.2738,103.177002,97.5028,123.444,1158,8735,52197,19859,1830.400024,-50,1174,561.791016,-560.333008,748.875
NLA12_ND-126,SDMNTRY,0,0,74005,75417,74497.10156,73904,0,0,0,0,0.600685,0,0,2,2,0.867627,7955.439941,51963.80078,0,0,0.947869,37,SDMNTRY,40609.60156,959.495972,7798.049805,21102.40039,1635.369995,387.834015,1045.849976,-270.205994,107.757004,103.803001,118.749001,960,7832,40729,21105,1635.5,-269,1046,388.337006,-681.166992,609.291992
NLA12_ND-128,SDMNTRY,0,0,54690,57414,56123.30078,54688,0,0,0,0,0.787876,0,0,2,2,1.512689,8653.669922,56296.80078,0,0,1.52121,17,SDMNTRY,49042.89844,1095.859985,9109.120117,21757.19922,1756.140015,477.014008,1093.98999,-139.966003,108.791,107.475998,122.733002,1100,9107,49056,21649,1756.300049,-138,1096,479.062012,-642.166992,688.666992
NLA12_ND-129,SDMNTRY,1,8.39422e-4,52192,67797,56082.30078,52182,0,0,0,0,1.95299,0,0,9.58946,0,3.326879,10186.90039,56313.39844,0,0,1.35922,37.317001,SDMNTRY,47776.30078,1046.27002,8630.070313,24826,1796.069946,542.471985,1177.349976,-92.4039,107,103.358002,122.439003,802,8560,44709,24925,1848.699951,-62,1281,609.617981,-556.833008,781.125
NLA12_ND-131,SDMNTRY,23,0.005180035,62959,93319,76761,62672,0,0,0,0,6.312129,0,0,3.155539,3,14.1843,8036.890137,47360.19922,0,0,1.60601,22.1958,SDMNTRY,41471.5,893.734009,8432,19270.30078,1792.880005,601.534973,1271.25,-68.180496,104.337997,93.512497,123.742996,1061,7860,42553,20096,1796.579956,-97,1275,588.927979,-540.129028,741.867004
NLA12_ND-132,SDMNTRY,0,0,68254,74023,70690.20313,68131,0,0,0,0,0.604915,0,0,3.87115,4,1.16847,6918.200195,47143.30078,0,0,0.897851,38.033599,SDMNTRY,37402,686.093994,7632.509766,19807.30078,1799.890015,594.638001,1295.619995,-106.334,107.516998,101.163002,120.699997,675,7632,37336,19805,1799.900024,-111,1302,595.109985,-496.833008,758
NLA12_ND-134,SDMNTRY,0,0,59083,63803,60880.69922,58981,0,0,0,0,0.804292,0,0,4.697989,3,1.027279,11752.2002,51803.19922,0,0,1.01046,25.627899,SDMNTRY,50502.30078,939.314026,9014.370117,19375.30078,1840.540039,566.737,1184.75,-51.3008,104.148003,100.32,124.678001,947,9005,50602,19492,1842.290039,-49,1191,570.836975,-593.835022,735.872009
NLA12_ND-136,SDMNTRY,0,0,44388,46825,45341.89844,44115,0,0,0,0,1.152719,0,0,3,3,2.71549,7626.720215,45553.80078,0,0,1.91738,22.634399,SDMNTRY,49841.80078,1136.920044,9816.700195,21753.30078,1732.699951,407.342011,981.46698,-166.779999,110.946999,108.539002,122.485001,1136,9796,49839,21752,1732.780029,-166,979,406.286987,-753.414002,634.088013
NLA12_ND-139,SDMNTRY,0,0,64443,67001,65219.80078,64427,0,0,0,0,1.13188,0,0,9.48159,19,2.562,11855.5,54599.89844,0,0,1.31885,33.240798,SDMNTRY,45718.10156,1030.380005,8931.830078,18845.59961,1779.109985,487.997009,1094.030029,-118.040001,110.225998,103.656998,125.767998,1029,8934,45703,18854,1779.380005,-121,1092,485.308991,-569.827026,723.731995
NLA12_ND-140,SDMNTRY,0,0,60014,61647,60588,60012,0,0,0,0,0.787876,0,0,3,3,1.512689,7856.680176,55845.30078,0,0,0.378694,22,SDMNTRY,49362.89844,1022.049988,9086.370117,21035.80078,1738.819946,446.476013,1049.339966,-156.447006,112.369003,113.851997,123.998001,1023,9079,49348,21031,1738.640015,-156,1050,447.243988,-654.75,678.276001
NLA12_ND-141,SDMNTRY,0,0,56949,59901,58164.89844,56910,0,0,0,0,0.787876,0,0,3,3,1.512689,7934,54733,0,0,1.00184,12,SDMNTRY,48991.5,975.07898,9160.30957,21439,1777.400024,494.653992,1108.880005,-119.560997,111.445999,114.068001,121.320999,976,9149,48948,21439,1777.400024,-119,1110,495.609985,-644,704.25
NLA12_ND-143,SDMNTRY,1,0.008479726,60510,66544,64392.5,60453,0,0,0,0,2.515379,0,0,2.291539,2,4.49345,8970.209961,49446.10156,0,0,1.38921,33.465301,SDMNTRY,41826.69922,872.271973,8434.389648,19308.30078,1755.900024,493.187012,1149.680054,-163.309998,103.530998,95.954201,120.768997,868,8381,42097,19191,1774.199951,-132,1158,512.75,-566.333008,726.875
NLA12_ND-145,SDMNTRY,0,0,52924,54952,53796,52924,0,0,0,0,0.72149,0,0,13,13,0.991887,8685.879883,53524.10156,0,0,1.53079,52,SDMNTRY,46918.69922,1078.479981,8871.209961,23125.09961,1777.040039,509.600006,1133.069946,-113.862,107.777,107.366997,121.030998,1079,8868,46927,23148,1777.23999,-114,1133,509.903992,-645.200012,705.377014
NLA12_ND-146,SDMNTRY,0,0,65848,69918,67273.89844,65848,0,0,0,0,10.5829,0,0,2.070709,2,7.531839,10078.2002,57774.39844,0,0,1.41426,36.5051,SDMNTRY,48700.80078,1181.410034,9809.629883,22343.30078,1570.810059,258.821014,846.820007,-329.162994,105.257004,110.476997,109.634003,1174,9809,48647,22560,1574.300049,-332,856,261.845001,-841.823975,503.910004
NLA12_ND-149,SDMNTRY,0,0,54451,57974,56023.39844,54451,0,0,0,0,0.787876,0,0,3,3,1.512689,7920.379883,53542.10156,0,0,1.24287,12,SDMNTRY,49106.39844,1029.26001,8969.870117,20633,1780.040039,503.010986,1109.229981,-103.167999,109.280998,109.376,121.833,1027,8973,49084,20786,1775.599976,-107,1109,500.842987,-626.166992,711.375
NLA12_ND-151,SDMNTRY,0,0,58797,62029,59406.39844,58670,0,0,0,0,0.891294,0,0,3.813299,3,1.53152,10704.40039,55461.5,0,0,0.744838,21.692399,SDMNTRY,45566.19922,1122.910034,8652.120117,21792.69922,1799.189941,529.343018,1143.790039,-85.114998,103.204002,99.835701,118.946999,1123,8651,45563,21508,1805.869995,-83,1149,532.697998,-589.987976,721.645996
