SITE_ID,BASINAreaSqKM,OPEN_11_km2,ICE_11_km2,DEVOPEN_11_km2,DEVLOW_11_km2,DEVMED_11_km2,DEVHIGH_11_km2,BARREN_11_km2,DECID_11_km2,CONIF_11_km2,MIXED_11_km2,SHRUBLAND_11_km2,GRASS_11_km2,PASTURE_11_km2,CROPS_11_km2,WDYWET_11_km2,EMHERBWET_11_km2
NLA12_OH-134,18.7578,0.3033,0,0.8505,0.2088,0.0207,0.0027,0,2.8458,0,0.0108,0,0.198,1.2987,12.9645,0,0.054
NLA12_SD-158,18.8739,1.8999,0,1.2069,0.1701,0.054,0.0072,0,0.243,0,0,0,0.4554,2.9547,8.9505,0.0459,2.8863
NLA12_IN-187,18.9873,3.5028,0,0.9585,0.5202,0.0648,0.0063,0,1.4166,0.1314,0.0081,0,0.0684,5.5026,3.4704,3.3174,0.0198
NLA12_NV-187,19.1331,0,0,0,0,0,0,0.0045,0,0.0315,0,11.4615,0.0126,0.0828,0,0.0117,7.5285
NLA12_MT-161,19.2042,0.2142,0,0.6588,0.1359,0.0063,0.0027,0,0,0,0,0.1296,1.9575,0,15.8526,0.0414,0.2052
NLA12_VA-104,19.5651,0.3204,0,0.639,0.1809,0.1323,0.0225,0.1818,14.3127,0.063,0.063,0.0783,1.7487,1.8225,0,0,0
NLA12_MT-126,19.7451,0.4158,0,0.6219,0.0243,0,0,0,0.0063,0,0,0.0936,6.8076,0,11.6685,0.0054,0.1017
NLA12_CA-223,19.8675,0.7929,0,0,0,0,0,5.0805,0,8.9559,0,4.6935,0.3447,0,0,0,0
NLA12_CA-190,19.9134,0.3249,0,0.081,0.0027,0.0054,0,0.1332,0,0,0,0,16.3458,0.4113,2.5551,0.0486,0.0054
NLA12_LA-152,19.9233,1.3338,0,0.2169,0.0279,0,0,0.0765,0.0198,6.2172,0.4131,6.7635,0.4572,0.3834,0,3.753,0.261
NLA12_RI-104,19.9224,1.2231,0,1.2699,0.621,0.1323,0.009,0.054,12.105,1.1025,0.4311,0.1206,0.0657,0.4419,0.0846,1.8972,0.3645
NLA12_MT-162,20.0574,0.8775,0.3591,0,0,0,0,1.6659,0,2.0232,0,4.5225,10.6092,0,0,0,0
NLA12_CA-210,20.295,0.3114,0,0.4482,9e-4,0,0,0,0,10.0476,2.3067,3.4101,3.5586,0,0.1521,0.0594,0
NLA12_NE-106,20.3247,0.477,0,0.585,0.0612,0.0036,0.0027,0,1.3437,0,0.0171,0,8.0316,1.9584,7.821,0.0234,0
NLA12_NE-154,20.5875,0.5715,0,0.6507,0.1629,0.0036,0.0018,0,1.6506,0,0.0045,0,4.8222,0.8316,11.8449,0.0432,0
NLA12_KS-125,20.6172,1.4724,0,3.6999,3.0033,1.0656,0.4626,0.0684,6.6168,0.0099,0.0072,0.1053,1.359,2.1996000000000002,0.5202,0.0144,0.0126
NLA12_TN-102,20.7414,0.2898,0,0.5373,0.0018,0,0,0,8.5824,0.1764,0,0.0576,0.3825,4.1724,6.2955,0.2412,0.0045
NLA12_NY-0109,20.8908,0.621,0,9e-4,0,0,0,0,8.7417,7.4124,0.4023,0.2466,0.018,0,0,3.3543,0.0936
NLA12_NM-105,20.9286,2.943,0,0,0,0,0,0,0,0.1278,0,0.1836,17.6742,0,0,0,0
NLA12_SC-108,21.0456,0.3303,0,1.1079,0.7524,0.1809,0.0189,0.1494,2.3688,5.7294,0.6786,1.2321,3.9654,1.6812,1.6299,1.1133,0.1071
NLA12_TX-104,21.1842,0.1863,0,3.4821,1.7892,1.7496,0.4131,0.171,0.3915,0.0108,0,5.2389,6.1893,0.6246,0.765,0.1728,0
NLA12_MN-178,21.2679,1.5345,0,0,0,0,0,0,0.9999,8.4672,5.3397,0.0351,0,0,0,4.8645,0.027
NLA12_WI-147,21.2769,0.945,0,1.2996,0.0135,0,0,0,3.9771,3.5028,4.6026,4.0878,2.4264,0.0135,0,0.3627,0.0459
NLA12_UT-363,21.3975,0.009,0,0.4698,0.0063,0,0,0,0,2.9583,0,13.0437,0,0.9684,3.9339,0.0081,0
NLA12_UT-210,21.5262,0.1179,0,0.1008,0.0459,0,0,0,7.0011,5.2875,0.5049,8.2242,0.1917,0,0,0.0522,0
NLA12_GA-123,21.6891,0.0333,0,0.9675,0.2268,0.0081,0,0.0558,4.8087,1.8684,0.9099,1.9845,4.7349,2.0277,3.942,0.0882,0.0333
NLA12_NC-114,21.9672,0.3006,0,11.1294,5.2209,2.0673,0.531,0,1.4463,0.8991,0.1782,0.0099,0.0189,0.036,0,0.1296,0
NLA12_VT-102,21.9654,1.0908,0,0.7776,0.1305,0.0216,0.0036,0,5.3802,4.1859,4.6197,0.8325,0.1611,2.097,2.1393,0.5139,0.0117
NLA12_MI-148,22.365,3.6963,0,0.495,0.2259,0.0846,0.0252,0.7209,5.9265,2.3751,3.0303,0.0927,0.9594,0,0.0198,3.5235,1.1898
NLA12_PA-R10,22.4667,0.1602,0,0.6291,0.0054,0,0,0,17.1549,1.3464,3.1608,0.0099,0,0,0,0,0
NLA12_MS-114,22.4928,1.3356,0,0.3069,0,0,0,0,0.2106,0,0.1566,0,0,0.0783,5.3343,14.778,0.2925
NLA12_ME-R11,22.5081,1.4517,0,0.594,0.2061,0.0225,0.0045,0,5.3415,2.5533,7.0812,0.5796,0.0324,0.9054,0.6453,2.8521,0.2385
NLA12_SD-103,22.5135,5.1696,0,0.873,0.0648,0.0126,0,0,0.1098,0,0,0,11.2266,1.9629,1.7334,0,1.3608
NLA12_MT-107,22.5342,0.2583,0,0,0,0,0,0.9549,5.6763,5.4027,0.5238,6.0669,3.3507,0.2808,0,0.0045,0.0153
NLA12_NC-111,22.6629,0.5526,0,13.0986,2.4066,0.9018,0.2079,0,0.009,4.4181,0.0171,0.2304,0.0792,0.099,0.1107,0.4779,0.054
NLA12_CO-101,22.8222,5.3127,0,0.5508,0.0378,9e-4,0,0.0243,0,0,0,0.3078,8.4564,0,5.1309,0.0162,2.9844
NLA12_LA-101,23.0652,4.0779,0,1.0935,0.0837,0.0162,0.0036,0.0216,0.1305,0.0324,0.729,0.0243,0,0,13.9167,2.7207,0.2151
NLA12_CT-103,23.0949,1.3707,0,1.2051,0.2403,0.018,0,0,14.7285,0.6381,0.1494,0.1449,0.0117,3.8547,0.1107,0.5445,0.0783
NLA12_ND-193,23.2344,3.5226,0,0.4698,0.0072,0,0,0,0.1575,0.0045,0,0,13.9662,2.1942,1.8558,0.018,1.0386
NLA12_IL-123,23.2731,2.2518,0,1.9521,8.5734,2.8782,0.693,0.0117,2.1402,0.0045,1.0881,0.0189,0.6318,0.2394,0.5364,2.1438,0.1098
NLA12_ID-143,23.3424,0.3006,0,0.0072,0.0072,0,0,0,0,0,0,22.9545,0.0729,0,0,0,0
NLA12_UT-409,23.6115,0.0441,0,1.8729,9.1647,9.0279,3.1851,0,0,0,0,0.2043,0.0144,0.0909,0,0,0.0072
NLA12_MI-128,23.6754,2.0835,0,3.9249,1.8216,0.3285,0.036,0.108,8.6553,0.4743,0.4581,0.0621,0.7479,1.3158,2.7252,0.7425,0.1917
NLA12_IN-130,23.8104,0.5823,0,1.1871,0.0909,0.0135,0.0126,0,13.6089,1.5372,0.0468,0.1134,0.8622,5.13,0.6255,0,0
NLA12_WY-145,23.8959,2.0403,0.0342,0,0,0,0,1.3482,0.0459,1.0584,0.0756,8.3619,10.9143,0,0,0.0045,0.0126
NLA12_MI-110,24.0021,2.7135,0,4.6161,3.3642,0.8118,0.0738,0.4446,4.3461,0.2925,0.2052,0.0423,0.3465,0.945,0.0603,5.1669,0.5733
NLA12_ND-101,24.1515,3.0609,0,1.0989,0.144,0.0171,0.0027,0.0045,0.2682,0,0,0,0.7542,1.3536,16.2999,0.0351,1.1124
NLA12_WI-166,24.2208,0.3735,0,0.8496,0.1224,0.0018,0,0,8.6148,0.1845,0.0225,0.0432,0.6471,2.0196,7.6887,2.2797,1.3734
NLA12_KS-108,24.2199,0.4887,0,1.1871,0.1548,0.0027,0,0,1.0332,0,0.0063,0.0135,0.6093,7.749,12.9285,0.0378,0.009
NLA12_MD-101,24.2397,0.9279,0,1.2501,0.4122,0.1206,0.0171,0.0045,18.9648,0.4554,0.2412,0,0.0297,1.7487,0.0675,0,0
NLA12_DE-101,24.4278,0.5922,0,1.7667,0.5859,0.1674,0.0126,0.0081,2.2023,0.0171,0.0603,0.252,0.0108,2.0718,14.0382,2.4057,0.2367
NLA12_UT-165,24.5349,1.4112,0,0.1296,0.0504,0,0,0.0063,0.1953,18.6669,0.3762,2.8962,0.6093,0,0,0.1935,0
NLA12_MI-123,24.5673,0.7164,0,1.4256,0.657,0.0585,9e-4,0.0342,3.3516,0,0.027,0.0405,0.1692,7.0389,5.3613,5.4234,0.2628
NLA12_UT-247,24.6015,0,0,0,0,0,0,0.1224,15.3666,3.5658,0.4428,5.1039,0,0,0,0,0
NLA12_UT-222,24.7698,0.2286,0,0.1125,0.0279,0,0,0,4.0572,10.2996,0.0063,9.4311,0.4446,0.0387,0,0.1233,0
NLA12_WI-106,24.9183,0.9774,0,0.2151,0,0,0,0,6.5259,0.0045,0.9315,1.6074,0.8073,0,0,12.4209,1.4283
NLA12_AZ-123,25.0065,0.1062,0,0,0,0,0,0.135,0.0054,0,0,24.5376,0,0.0567,0,0.1242,0.0414
NLA12_PA-107,25.0218,0.1818,0,1.3806,0.2475,0.0765,0.0153,0.0711,13.9806,1.2591,0.1539,0.1251,0.0468,6.0984,1.3806,0.0045,0
NLA12_MA-111,25.0263,3.0222,0,1.8981,0.6507,0.0999,0.0081,0.0405,3.4839,9.738,3.0168,1.0665,0.7632,0.063,0.9621,0.2061,0.0072
NLA12_IA-152,25.0731,4.5261,0,1.3248,0.2394,0.0432,0.0018,0,0.0504,0,0,0,1.0827,1.3932,15.2388,0.1431,1.0296
NLA12_MS-101,25.2738,0.7857,0,0.6669,0.0072,0,0,0,5.6547,0.1782,1.2834,0.0405,0,0.0189,11.178,5.3478,0.1125
NLA12_ME-110,25.6563,6.2487,0,1.0296,0.369,0.0306,0,0,2.7396,3.3354,9.1863,0.5985,0.1287,0.5472,0.0819,1.2051,0.1557
NLA12_UT-107,25.7049,4.7205,0,0.8523,0.4176,0,0,0.0801,0.0054,0.0063,0,5.9967,0.8163,11.2554,0,1.5543,0
NLA12_SC-114,25.7616,0.2331,0,0.6093,0.0684,0.0027,0,0.0063,0.6345,7.0272,0.7911,5.3928,0.5211,0.5697,4.5729,5.1948,0.1377
NLA12_ME-101,25.9389,3.1446,0,0,0,0,0,0,6.0048,3.5622,10.098,1.1502,1.0917,0.0225,0,0.72,0.1449
NLA12_UT-300,26.1009,0.1377,0,0.0342,0.0378,0,0,0.0045,0,8.9037,0,3.4254,13.5423,0,0,0.0153,0
NLA12_WV-115,26.2971,0.2403,0,0.1458,0.0045,0.0027,0,0.027,21.5208,1.2645,1.6308,0.0171,0.1107,1.3329,0,0,0
NLA12_CA-R01,26.3151,1.3338,0,1.6578,0.2187,0.0126,0.0018,0,0.981,14.0103,1.8927,3.8304,2.0223,0,0,0.2718,0.0819
NLA12_IN-112,26.3664,1.5048,0,3.1833,0.8973,0.0369,0.0027,0,2.5011,0.0513,0,0,0.3582,2.7261,15.0975,0.0072,0
NLA12_MT-144,26.5959,1.251,0,0.063,0,0,0,0.0063,0,1.1322,0,7.1343,16.3998,0.1278,0,0.387,0.0945
NLA12_NE-121,26.6787,6.309,0,0.3357,0.0468,0.0117,0,0,0.2835,0,0,0,16.5321,0,0.0954,0.6129,2.4516
NLA12_IN-156,26.6931,0.1899,0,2.0646,0.3276,0.0576,0.0171,0,1.4292,0,0,0,0.252,0.0018,22.2786,0.0054,0.0693
NLA12_DE-105,26.7696,0.1629,0,0.936,0.1845,0.0144,0,0.0063,1.0098,1.278,0.7083,1.3005,0.0405,4.3623,11.3175,5.4207,0.0279
NLA12_ID-207,26.8164,0.2826,0,0,0,0,0,0,0.0045,20.4876,0.0045,3.9231,1.6398,0.0324,0.0162,0.3528,0.0729
NLA12_MI-116,26.9559,0.5328,0,0.1863,0.0648,9e-4,0,0,7.5456,1.0998000000000001,4.0176,0.126,0.2367,0,0.1143,12.3309,0.7002
NLA12_ID-151,27.0567,0.3663,0,0,0,0,0,0,0,0.0693,0,24.4458,2.0673,0,0,0.108,0
NLA12_NE-107,27.1512,1.2384,0,0,0,0,0,0.0144,0,0,0,0,21.6621,0,0,0.8064,3.4299
NLA12_ID-142,27.3285,0.747,1.3311,0,0,0,0,1.0359,0,9.7848,0,1.9035,12.2463,0,0,0.1719,0.108
NLA12_ID-141,27.3816,0.8244,0,0,0,0,0,0,0.0675,21.8664,0,4.3362,0.189,0.0108,0,0.0873,0
NLA12_IA-150,27.4248,0.2853,0,1.3311,0.1125,0.0477,0.0045,0,0.1863,0,0,0,1.4238,0,23.7627,0.0468,0.2241
NLA12_NE-109,27.4563,6.7338,0,1.3338,0.2043,0.0315,0.0045,0.054,0.0477,0,0,0,17.6886,0.4005,0.5328,0.4203,0.0045
NLA12_ID-215,27.459,2.124,1.1151,0,0,0,0,0.2259,0,10.1448,0,1.872,11.8737,0,0,0.0351,0.0684
NLA12_KS-106,27.5364,0.2817,0,0.4896,0.0414,0,0,0,3.4749,0,0.0162,0,7.8732,13.5135,1.8333,0.0126,0
NLA12_IL-111,27.6048,3.2499,0,2.4408,0.5769,0.0585,0.0018,0,5.7393,0,0,0,0.387,1.6038,13.5468,0,0
NLA12_VA-110,27.7011,0.3807,0,5.7654,3.7773,1.0134,0.1584,0.5238,11.2374,0.6444,0.207,0.5094,0.3942,0.1926,0.8424,2.0232,0.0315
NLA12_NE-160,27.8028,9.2493,0,1.1412,0.6084,0.1386,0.0405,9e-4,0.018,0,0,0.0369,14.2155,0.1467,1.584,0.4986,0.1242
NLA12_GA-103,27.9189,0.3042,0,0.7146,0.0612,9e-4,0,0,5.3361,5.2839,1.9287,1.2762,1.5498,3.9438,6.5646,0.9225,0.0324
NLA12_ND-167,27.954,1.5039,0,0.9234,0.0135,0,0,0,0.0297,0,0,0,11.988,5.7465,5.7546,0,1.9944
NLA12_OK-R09,28.0251,2.1492,0,0.6111,0.036,0.0171,0.0027,0,7.362,0.0891,0,0.018,17.0649,0,0.675,0,0
NLA12_ID-165,28.1232,0.3555,0,9e-4,0.0045,0,0,0,0.0243,21.2058,0,3.8268,0.7164,0.1188,0,0.6318,1.2384
NLA12_IA-134,28.1709,0.5103,0,1.3779,0.0873,0.0126,0.0054,0,0.9918,0.0045,0,0,1.1799,2.3643,21.6126,0,0.0243
NLA12_KS-143,28.2375,0.1863,0,0.6795,0.0315,9e-4,0,0.0063,1.6182,0,0.0063,0.0126,17.8281,7.7364,0.1269,0.0045,0
NLA12_WY-136,28.4355,1.2573,0.6813,0,0,0,0,1.2951,0.0576,1.0647,0.0297,4.3875,19.6263,0,0,0.0324,0.0036
NLA12_ME-135,28.4841,2.1825,0,0.2565,0.0018,0,0,0.0189,9.5607,2.7783,10.3986,1.1646,0.0945,0.0513,0,1.9125,0.0639
NLA12_IN-144,28.6497,1.7622,0,1.6605,0.2313,0.0162,0,0,4.2687,0.0351,0,0.0783,0.0603,0.8658,18.0324,1.0008,0.6381
NLA12_OR-116,28.6641,0.2709,0,0,0,0,0,0.3231,0,17.631,0,7.6122,2.475,0.0297,0.0783,0,0.2439
NLA12_NE-147,28.8495,0.8226,0,0,0,0,0,0,0.0279,0.0279,0,0,26.9622,0,0.0477,0,0.9612
NLA12_FL-R06,29.1798,6.849,0,0.7533,0.0927,0,0,0.0414,0,13.4604,0.0351,0.6435,0.2142,9e-4,0,6.7158,0.3735
NLA12_CO-111,29.1996,3.0807,0,1.4562,0.7083,0.2016,0.027,0.0198,0.0108,0.1341,0,3.7746,14.2308,3.2094,0.909,1.0521,0.3852
NLA12_ID-154,29.376,0.3402,0,0,0,0,0,0.0108,0.3951,12.3048,0.0657,12.816,3.4434,0,0,0,0
NLA12_MI-177,29.3922,5.8446,0,1.1655,0.4482,0.0405,9e-4,2.241,14.7474,0.3888,0.7614,0.3015,2.2815,0.0324,0.0531,1.0269,0.0585
NLA12_TX-R09,29.5587,1.6479,0,1.5894,0.0288,0.0018,0,0.0171,11.7936,1.7523,0.4968,0.0297,6.2784,5.2308,0.5994,0,0.0927
NLA12_ID-140,29.5947,0.2034,0,0,0,0,0,0,0,14.589,0,2.9088,11.8044,0.0126,0,0.0342,0.0423
NLA12_NH-108,29.8953,2.1474,0,2.6514,0.7002,0.0504,9e-4,0.0495,2.9115,3.6126,10.2771,2.7423,0.5148,1.8693,0.2358,1.9404,0.1917
NLA12_WI-168,30.2499,3.9762,0,2.9835,2.4138,0.4581,0.0936,0.1152,3.114,9e-4,1.5372,0.0225,0.7299,3.7278,9.4617,1.2411,0.3744
NLA12_ND-196,30.5415,5.5611,0,0.7875,0.0108,0,0,0,0.0045,0,0,0,19.0422,1.341,2.7063,0.0045,1.0836
NLA12_MN-163,30.6468,3.1005,0,1.5228,0.3051,0.027,0.0027,0,6.7797,0.5364,0.0603,0.1215,0.9864,2.9691,10.6641,0.5796,2.9916
NLA12_OK-101,30.6846,5.3703,0,2.5776,0.8433,0.3222,0.1197,0,5.4027,0.0198,0,0.0126,12.276,3.7404,0,0,0
NLA12_TX-182,30.7773,0.1206,0,0.1089,0.0018,0,0,0.0324,0.306,1.2888,0,18.5274,9.9297,0.3807,0.0729,0.0081,0
NLA12_AZ-R02,30.8844,0.4824,0,7.3791,2.1888,0.5535,0.0738,0,0,18.7074,0,0.8136,0.2988,0,0.063,0.0306,0.2934
NLA12_CA-132,30.9204,0.279,0,0.1224,0.0018,0,0,0.1629,0.3204,17.7984,1.0611,10.1412,1.0332,0,0,0,0
NLA12_WI-131,32.1246,2.394,0,1.6236,0.0774,0,0,0.0972,14.3748,1.2294,5.3514,0.3492,0.1458,0,0.0657,6.2685,0.1476
NLA12_CA-135,32.1453,2.3382,0,0.3447,0.2664,0.0297,9e-4,3.7935,0,12.3651,0,12.6711,0.2763,0,0,0,0.0594
NLA12_CO-104,32.2038,1.6857,0,1.5903,1.6632,0.9252,0.2646,0.018,0.1701,0.0045,0.0045,0,0.4698,1.908,22.5405,0.4302,0.5292
NLA12_UT-209,32.5683,0.0837,0,0.6912,0.0018,0,0,0,0,0.6768,0,26.6634,0,3.9618,0.4896,0,0
NLA12_NE-158,32.607,0.5391,0,1.0953,0.1602,0,0,0,0.3285,0,0.0171,0,4.6449,0.693,25.1109,0.018,0
NLA12_OR-108,32.8437,0.7173,0,0,0,0,0,0.1242,0.0027,18.5364,0,7.1343,4.1472,1.206,0.5148,0.0117,0.4491
NLA12_NC-103,32.9058,0.7506,0,3.0771,0.4734,0.0288,0,2.3202,0.5427,14.6214,0.432,4.7151,2.1663,0,0,3.6801,0.0981
NLA12_MD-108,33.0534,0.2862,0,12.0474,3.0231,1.0377,0.234,0.2187,7.2999,0.0747,0.1197,0.4356,0.0225,6.0732,0.7353,1.3824,0.063
NLA12_IL-101,33.2577,0.5625,0,1.3464,0.2025,0.0135,0,0,16.3719,2.853,0.1332,0,0.1944,10.4778,0.9936,0.0504,0.0585
NLA12_AZ-103,33.4737,0.7758,0,0.0144,0.0054,0.0027,0,0,0,15.453,0,15.3603,1.8621,0,0,0,0
NLA12_OH-107,33.4764,4.6215,0,4.0851,1.9026,0.2619,0.0513,0.1188,9.4923,1.548,0.0531,0.0261,0.963,4.7268,4.4091,1.1106,0.1062
NLA12_AZ-150,33.5124,0.1134,0,0.2385,0,0,0,0,0,19.8,0,13.2705,0.09,0,0,0,0
NLA12_SD-157,34.3863,4.0689,0,0.8424,0.0405,0,0,0,0.0045,0,0,0.2781,16.4502,5.0535,6.9003,0.0045,0.7434
NLA12_MO-R01,34.6527,1.611,0,0.5247,0.0081,0,0,0,22.5486,1.7325,7.6086,0.3699,0.0207,0.2223,0,0.0063,0
NLA12_IA-101,34.7733,3.9708,0,2.0718,0.5346,0.126,0.0432,0,0.0522,0,0,0,0.4536,0.2241,26.5833,0.2205,0.4932
NLA12_WA-118,34.8435,0.4518,0,1.2177,2.0088,0.1395,0.0207,1.2762,0.7119,10.0179,8.5743,5.7744,3.357,0.4734,0,0.792,0.0279
NLA12_AZ-105,35.1171,0.6381,0,0.2385,0,0,0,0,0,20.6739,0,13.4541,0.1125,0,0,0,0
NLA12_MD-105,35.1711,0.189,0,1.8045,0.7911,0.2943,0.0945,0.1863,2.2023,5.2335,2.8062,2.8998,0.2871,1.7811,8.271,8.1711,0.1593
NLA12_CO-107,35.235,0.6642,0,0.1548,0.0036,0,0,10.6398,3.4389,14.0463,0.5976,0.0297,4.9815,0,0,0.6453,0.0333
NLA12_OK-120,35.3412,1.2078,0,1.4922,0.0063,0.0027,0,0,13.5081,0.0414,0,0,16.6509,2.3445,0.0873,0,0
NLA12_OH-104,35.5419,1.0584,0,4.2021,3.501,0.9963,0.9243,0,6.5718,0,0.0864,0.0306,0.2709,2.0592,15.6501,0.0108,0.18
NLA12_UT-189,35.9226,2.7855,0,0,0,0,0,0,0.0198,0.0072,0,31.572,0.972,0.0621,0,0.1305,0.3735
NLA12_WA-178,35.9703,4.3731,0,0.7209,0.9009,0.432,0.0126,0,0,23.436,0,3.3525,2.025,0.5859,0,0.0306,0.1008
NLA12_ND-121,36.0819,5.3676,0,0.8064,0.027,9e-4,0,0,0.0216,0,0,0.9639,17.1432,6.6312,4.6152,0,0.5049
NLA12_TX-141,36.3195,1.62,0,0.756,0.3087,0.0081,0.0036,0.1449,3.4029,10.8441,2.2941,7.884,1.9755,3.7206,0,2.7855,0.5715
NLA12_ND-111,36.3753,2.0925,0,1.071,0.1899,9e-4,0,0,0.0315,0,0,0,19.9332,4.5315,7.182,0.0207,1.3221
NLA12_DE-121,36.7965,0.0513,0,1.3662,0.2961,0.0342,0.0045,0,2.3058,2.6316,1.3563,2.9475,0.1764,1.8585,14.9139,8.6157,0.2385
NLA12_VA-108,36.9909,0.3591,0,0.9891,0.09,0.009,0,0.0198,19.2105,3.222,1.2114,1.7946,0.936,8.4942,0.0846,0.3924,0.1782
NLA12_IN-172,37.3131,3.1626,0,1.9989,0.5229,0.0477,0.0108,0,4.419,0.1143,0,0.0162,0.0801,0.2277,25.4448,0.5958,0.6723
NLA12_ME-114,37.3725,2.1897,0,1.0881,0.3294,0.0216,0,0,12.1572,2.6433,13.7124,0.8388,0.603,0.8145,0.7569,1.9611,0.2565
NLA12_OR-155,37.4796,0.5535,0,0.1044,0.2232,0.0414,0.0027,0.3132,0.0945,4.6953,0.0747,24.0831,4.6845,2.0034,0.5859,0.0198,0
NLA12_CA-184,37.5174,1.3014,0,0,0,0,0,16.1775,0,4.095,0,10.9053,4.3866,0,0,0,0.6516
NLA12_WA-128,37.7037,0.4563,0,0,0,0,0,0,0,0.0468,0,34.866,0.0216,0,0,0.0207,2.2923
NLA12_SD-105,37.7163,2.3814,0,0.8892,0.0522,0,0,0.0162,0.009,0,0,0.2277,25.1703,6.8607,1.9107,0,0.1989
NLA12_WA-111,37.8657,0.7515,0,0.8811,0.7533,0.6201,0.1431,0.0063,0.018,1.008,0,22.2291,3.6018,7.8138,0,0.0396,0
NLA12_WY-108,38.4102,0.0279,0,0,0,0,0,0,0,0.504,0,36.9207,0.0279,0.0666,0,0.0045,0.8586
NLA12_IN-103,38.4399,0.6642,0,1.8639,0.2304,0.072,9e-4,0,4.9392,0.0612,0,0.0558,0.0135,2.8845,26.5131,0.8532,0.288
NLA12_WY-135,38.4876,0.0126,0,0,0,0,0,0,0.0045,0.4572,0,22.1058,15.1587,0.2061,0,0.1386,0.4041
NLA12_NE-170,38.6982,1.1106,0,1.1124,0.2772,0.0054,9e-4,0,3.6648,0.0306,0.0441,0.0468,21.7656,0.9126,9.5139,0.2133,0
NLA12_AL-113,39.0123,0.2322,0,0.8415,0.1206,0.0252,0.0054,0,0.0477,15.8166,1.6677,12.1653,3.8367,1.3248,0,2.763,0.1656
NLA12_WY-R01,39.0258,1.953,0,0,0,0,0,2.5569,0.2619,11.133,0,10.2375,12.8052,0,0,0.0612,0.0171
NLA12_SC-103,39.2688,1.7649,0,0.0027,0,9e-4,0,0.1161,32.6034,1.9053,2.4624,0.1593,0.0414,0.2124,0,0,0
NLA12_MO-105,39.4137,1.2735,0,3.4713,1.2402,0.153,0.0216,0.0396,18.144,0.5967,0.684,0,0.864,12.7701,0.0783,0.0774,0
NLA12_ME-104,39.4407,1.3014,0,0,0,0,0,0.0792,5.3577,10.3356,14.3559,2.7576,0.2007,0,0,4.8627,0.1899
NLA12_WY-143,39.5991,0.2718,0,1.2204,0.1962,0.0045,9e-4,0.0486,0.2394,0.1593,0,13.1283,13.5135,4.4298,1.8873,3.2058,1.2933
NLA12_UT-196,39.6486,0.5589,0,1.1484,0.0405,0.0027,0,0,15.264,2.3589,1.1115,18.9801,0.1143,0,0,0.0693,0
NLA12_NH-101,39.654,0.5895,0,1.0386,0.1134,0.0108,9e-4,0.0405,10.1385,6.4881,16.1757,2.862,0.135,0.4131,0.1989,1.1538,0.2952
NLA12_ID-213,39.789,0.3915,0.0621,0,0,0,0,0.0612,0,24.4026,0,3.2913,11.538,0,0,0.0279,0.0144
NLA12_TX-234,39.843,0.3969,0,1.8567,0.0666,0.0063,9e-4,0.0126,1.7028,1.7505,0,0.0621,33.4476,0.486,0,0.054,0
NLA12_UT-367,39.9627,0.0756,0,0.1422,0.0108,0.0261,0,0.0207,0,0,0,39.6144,0,0,0,0.0729,0
NLA12_WI-103,40.0932,1.9053,0,1.9764,0.4725,0.1971,0.135,0.0108,7.3431,0.1782,0.0414,0.0252,0.6624,14.4882,11.5434,0.306,0.8082
NLA12_WI-155,40.2354,3.5964,0,2.178,0.5247,0.0963,0.0243,0,7.8912,0.2124,0.1602,0.0864,0.7533,13.8789,9.7227,0.4032,0.7074
NLA12_VA-R01,40.68,0.5085,0,0.9261,0.0135,0,0,0,27.9216,3.7962,4.3344,0.1044,0.3672,2.6631,0,0.045,0
NLA12_MT-171,40.7817,2.5452,0,0,0,0,0,0.0387,0,0.0297,0,11.1429,26.9712,0.0144,0,0.0126,0.027
NLA12_NV-144,40.8564,0.0486,0,0,0,0,0,0.0972,0.657,19.4895,0.3681,19.5939,0.3933,0,0,0.2016,0.0072
NLA12_VA-101,42.1794,0.4626,0,0.9855,0.0864,0.0081,9e-4,0.0306,13.032,6.6366,1.7244,2.4579,1.881,13.3641,0.1953,1.2384,0.0756
NLA12_SD-142,42.9768,4.8528,0,2.0025,0.2223,0.0207,0,0.0126,0.2034,0,0,0.0162,5.1327,2.52,27.3735,0,0.6201
NLA12_AZ-127,43.0812,0.4023,0,1.2798,0.3591,0.0576,0.0036,0.0108,0,35.6094,0,1.5705,3.7881,0,0,0,0
NLA12_MT-177,43.3386,0.2376,0,0,0,0,0,0,0,0.0756,0,5.9661,36.7938,0,0,0.2655,0
NLA12_TX-218,43.47,2.2851,0,4.6836,1.3581,0.1602,0.0639,0,13.3839,0.7281,0,0.0216,16.3692,4.4163,0,0,0
NLA12_ND-104,43.7301,2.4417,0,1.5642,0.0378,0,0,0,0.1521,0,0,0,10.1142,5.094,20.0421,0.0891,4.1949
NLA12_NE-132,43.9173,0.6309,0,0,0,0,0,0,0,0,0,0,40.9284,0,0.2835,0.0189,2.0556
NLA12_ID-216,44.1531,0.2961,0,0,0,0,0,0,0,0.0666,0,43.7175,0.0558,0,0,0.0126,0.0045
NLA12_OK-119,44.7426,2.0007,0,2.2419,1.107,0.1512,0.0198,0,6.6168,0.0225,0,0,20.7009,9.0621,2.8197,0,0
NLA12_AR-104,44.8371,0.4257,0,1.0089,0.063,9e-4,0,0,30.1284,5.8077,2.3688,0,0.9117,4.077,0,0.045,0
